idFrame,idFrameElement,frameName,FrameElementName,coreType,description
1094,10390,Cause_to_land,Period_of_iterations,cty_extra-thematic,The time period within which the landing event repeats multiple times.
1094,10391,Cause_to_land,Circumstances,cty_extra-thematic,They describe the state of the world (at a particular time and place) which is specifically independent of the landing event itself and any of its participants.
1094,10392,Cause_to_land,Purpose,cty_peripheral,It identifies the purpose for which the #Operator lands the #Vehicle at the #Goal.
1094,10393,Cause_to_land,Degree,cty_extra-thematic,It selects some gradable attribute and modifies the expected value for it.
1094,10394,Cause_to_land,Event_description,cty_extra-thematic,It marks the state of affairs reported by the landing event as understood to play a role in the state of affairs of #Event_description.
1094,10395,Cause_to_land,Re-encoding,cty_extra-thematic,It presents the current frame as an integral part of a larger conceptualization expressed by another frame. The frame expressed by the target typically corresponds to a Means action.
1094,10396,Cause_to_land,Frequency,cty_extra-thematic,How often the #Operator lands the #Vehicle at the #Goal.
1094,10397,Cause_to_land,Place,cty_peripheral,It identifies the #Place where the landing occurs.
1094,10398,Cause_to_land,Operator,cty_core,The #Operator maneuvers the vehicle onto land.
466,4762,Cause_to_make_noise,Agent,cty_core,The individual that manipulates a #Sound_maker so that it makes noise.
466,4763,Cause_to_make_noise,Sound_maker,cty_core,"The entity that produces the Noise, as a result of the action of the #Agent."
466,4764,Cause_to_make_noise,Subregion,cty_extra-thematic,The #Subregion is the sublocation of the #Sound_maker from which the sound is emitting.
466,4765,Cause_to_make_noise,Location_of_protagonist,cty_extra-thematic,The location from which an #Agent or #Cause acts to project sound from a #Sound_maker toward an (implicit) perceiver.
466,4766,Cause_to_make_noise,Depictive,cty_extra-thematic,The state of one of the primary participants (either #Agent or #Sound_maker) during the course of the sound-making event.
466,4767,Cause_to_make_noise,Manner,cty_peripheral,"Any description of the event which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of an #Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully)."
466,4768,Cause_to_make_noise,Means,cty_peripheral,An action directly due to the #Agent or Cause that results in the #Sound_maker emitting noise..
466,4769,Cause_to_make_noise,Cause,cty_core,The inanimate force of nature that causes the #Sound_maker to produce noise.
466,4770,Cause_to_make_noise,Explanation,cty_extra-thematic,"The #Explanation denotes a proposition from which the main clause (headed by the target) logically follows. This often means that the #Explanation causes the target's proposition, but not in all cases."
466,4771,Cause_to_make_noise,Purpose,cty_peripheral,The state-of-affairs or action that the #Agent wishes to bring about by performing the action.
466,4772,Cause_to_make_noise,Time,cty_peripheral,The time at which the noise is produced.
466,4773,Cause_to_make_noise,Place,cty_peripheral,The location at which the sound is produced.
466,4774,Cause_to_make_noise,Frequency,cty_extra-thematic,The number of times the #Sound_maker makes noise per some unit of time. A Frequency expression answers the question how often.
466,4775,Cause_to_make_noise,Iterations,cty_extra-thematic,Used for expressions that indicate the number of times #Sound_maker makes noise.
622,6080,Cause_to_make_progress,Project,cty_core,The object or idea that undergoes change due to the efforts of the #Agent.
622,6081,Cause_to_make_progress,Prior_state,cty_peripheral,The former state of the #Project.
622,6082,Cause_to_make_progress,Post_state,cty_peripheral,The state of the #Project following an advance.
622,6083,Cause_to_make_progress,Time,cty_peripheral,The time at which the progress occurs.
622,6084,Cause_to_make_progress,Rate,cty_peripheral,The rate at which the change happens.
622,6085,Cause_to_make_progress,Manner,cty_peripheral,"A description of the progress, generally a description comparing events (the same way); in addition, it may describe characteristics and states of the #Agent that also affect the development."
622,6086,Cause_to_make_progress,Duration,cty_peripheral,The period over which the #Agent develops the #Project.
622,6087,Cause_to_make_progress,Degree,cty_peripheral,The amount of advancement that the #Project has attained.
622,6088,Cause_to_make_progress,Domain,cty_peripheral,The relevant dimension of development.
622,6089,Cause_to_make_progress,Agent,cty_core,The individual that brings about the development of the #Project.
622,6090,Cause_to_make_progress,Place,cty_peripheral,The location at which the the #Project progresses.
622,6091,Cause_to_make_progress,Explanation,cty_extra-thematic,It denotes a proposition from which the main clause (headed by the target) logically follows.
622,6092,Cause_to_make_progress,Particular_iteration,cty_extra-thematic,"Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states."
622,6093,Cause_to_make_progress,Purpose,cty_peripheral,It identifies the #Purpose for which the #Agent progresses the #Project.
622,6094,Cause_to_make_progress,Means,cty_peripheral,The action of the #Agent which enables the advancement.
251,2644,Cause_to_move_in_place,Theme,cty_core,It identifies the object involved in motion.
251,2645,Cause_to_move_in_place,Place,cty_peripheral,It identifies the #Place where the event occurs.
251,2646,Cause_to_move_in_place,Duration,cty_peripheral,The amount of time for which a state holds or a process is ongoing.
251,2647,Cause_to_move_in_place,Explanation,cty_extra-thematic,It identifies the #Explanation for which an event occurs.
251,2648,Cause_to_move_in_place,Time,cty_peripheral,It identifies the #Time when the event occurs.
251,2649,Cause_to_move_in_place,Manner,cty_peripheral,Manner of performing an action.
251,2650,Cause_to_move_in_place,Means,cty_peripheral,The #Means is the way in which the motion in place is instigated.
251,2651,Cause_to_move_in_place,Degree,cty_peripheral,It is the #Degree to which event occurs
251,2652,Cause_to_move_in_place,Periodicity,cty_peripheral,The number of times the #Theme returns to a state in a given duration.
251,2653,Cause_to_move_in_place,Fixed_location,cty_peripheral,"The point or set of points that define the limits of motion for the #Theme. For spinning motions, it is the axis, for vibrating it is a boundary, for swinging it is a point."
251,2654,Cause_to_move_in_place,Agent,cty_core,The #Agent performs the intentional act.
251,2655,Cause_to_move_in_place,Instrument,cty_peripheral,It identifies the #Instrument with which an intentional act is performed.
251,2656,Cause_to_move_in_place,Purpose,cty_extra-thematic,It identifies the #Purpose for which an intentional act is performed.
251,2657,Cause_to_move_in_place,Angle,cty_peripheral,It identifies the amount that the #Theme turns.
251,2658,Cause_to_move_in_place,Locus,cty_extra-thematic,"The #Agent's manipulation of an #Theme may be further specified as being localized to some part of the #Theme, a #Locus."
251,2659,Cause_to_move_in_place,Bodypart_of_agent,cty_core,It identifies the part of the #Agent's body being used to manipulate the #Theme.
251,2660,Cause_to_move_in_place,Cause,cty_core,It identifies the non-agentive force that causes the motion in place.
251,2661,Cause_to_move_in_place,Direction,cty_peripheral,"It is used for all path-like expressions, that express the #Direction of the swinging, vibrating or rotating."
251,2662,Cause_to_move_in_place,Result,cty_extra-thematic,It identifies the #Result of an event.
956,9368,Cause_to_perceive,Agent,cty_core,The #Agent intentionally creates a situation in which the #Perceiver observes or experiences the #Phenomenon.
956,9369,Cause_to_perceive,Phenomenon,cty_core,The #Phenomenon is an entity or idea that is perceived by the #Perceiver.
956,9370,Cause_to_perceive,Perceiver,cty_core,The #Perceiver is made to have a perceptual experience by the #Agent.
956,9371,Cause_to_perceive,Means,cty_peripheral,The instrument or method by which the #Perceiver was shown the #Phenomenon.
956,9372,Cause_to_perceive,Manner,cty_peripheral,A description of the way in which the #Agent presents the #Phenomenon.
956,9373,Cause_to_perceive,Time,cty_peripheral,When the event occurs.
956,9374,Cause_to_perceive,Frequency,cty_extra-thematic,It describes how often the #Agent presents the #Phenomenon.
956,9375,Cause_to_perceive,Place,cty_peripheral,The location where the #Agent causes the perception of the #Perceiver.
956,9376,Cause_to_perceive,Purpose,cty_peripheral,The purpose of the #Agent in creating the perception of the #Perceiver.
956,9377,Cause_to_perceive,Actor,cty_core,"An #Actor is a sentient being who is exhibiting, possibly unintentionally, some #Phenomenon."
956,9378,Cause_to_perceive,Entity,cty_core,An object that has some association with a #Phenomenon.
956,9379,Cause_to_perceive,Medium,cty_core,The #Medium through which a #Phenomenon is expressed.
956,9380,Cause_to_perceive,Co-participant,cty_extra-thematic,A #Co-participant is an entity that participates in a coordinated way in the same event as the #Actor or #Co-participant Agent.
956,9381,Cause_to_perceive,Explanation,cty_extra-thematic,The #Explanation denotes a proposition from which the main clause (headed by the target) logically follows.
628,6139,Cause_to_resume,Agent,cty_core,A sentient being acts with the intention of causing a process to begin again.
628,6140,Cause_to_resume,Process,cty_core,The process which begins again after a suspension.
628,6141,Cause_to_resume,Hiatus,cty_core,The period of time during which the process is suspended.
628,6142,Cause_to_resume,Time,cty_peripheral,The time at which the process is restarted.
628,6143,Cause_to_resume,Cause,cty_core,"An animate or inanimate entity, a force, or event that causes the process to resume. Volitionality is not a necessary characteristic of #Causes."
628,6144,Cause_to_resume,Place,cty_peripheral,The location where the #Agent causes the #Process to resume.
628,6145,Cause_to_resume,Means,cty_peripheral,The intentional act performed by the #Agent that results in the resumption of the #Process.
628,6146,Cause_to_resume,Manner,cty_peripheral,A description of the manner in which the #Agent causes the resumption of the #Process.
628,6147,Cause_to_resume,Duration_of_final_state,cty_peripheral,The length of time for which the #Process continues after being started by the #Agent.
990,9603,Cause_to_rot,Agent,cty_core,The #Agent intentionally brings about the decay of the #Patient.
990,9604,Cause_to_rot,Patient,cty_core,The #Patient undergoes decay.
990,9605,Cause_to_rot,Depictive,cty_extra-thematic,A depictive phrase describing the actor of an action.
990,9606,Cause_to_rot,Result,cty_extra-thematic,The #Result of causing the #Patient to rot.
990,9607,Cause_to_rot,Means,cty_peripheral,"An act performed by an #Agent, or a sub-event centered around a #Cause that leads it to cause the #Patient to rot."
990,9608,Cause_to_rot,Manner,cty_peripheral,"Any description of the intentional act which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In addition, it may indicate salient characteristics of an #Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully)."
990,9609,Cause_to_rot,Time,cty_peripheral,The time at which the #Cause causes the #Patient to rot.
990,9610,Cause_to_rot,Place,cty_peripheral,The location at which the #Cause acts upon the #Patient.
990,9611,Cause_to_rot,Cause,cty_core,An event which causes the #Patient to rot.
990,9612,Cause_to_rot,Instrument,cty_extra-thematic,The #Agent may use an instrument to bring about the rotting.
351,3643,Cause_to_start,Cause,cty_core,"An animate or inanimate entity, a force, or event that produces an effect. Volitionality is not a necessary characteristic of #Causes."
351,3644,Cause_to_start,Effect,cty_core,It marks expressions that indicate the process that the #Cause initiates.
351,3645,Cause_to_start,Place,cty_peripheral,It identifies the #Place where the #Effect occurs.
351,3646,Cause_to_start,Means,cty_peripheral,The #Means is the way in which the #Cause causes the process to begin.
351,3647,Cause_to_start,Time,cty_peripheral,It is the #Time when causing to start occurs.
351,3648,Cause_to_start,Medium,cty_peripheral,It is the physical or abstract setting in which the #Cause results in the #Effect.
351,3649,Cause_to_start,Purpose,cty_extra-thematic,To what end the #Cause caused the #Effect.
351,3650,Cause_to_start,Co-timed_event,cty_extra-thematic,"<def-root>This FE identifies the first <fen>Co-timed_event</fen> of the started <fen>Effect</fen>.

</def-root>"
351,3651,Cause_to_start,Manner,cty_peripheral,The way in which the #Cause causes the #Effect.
351,3652,Cause_to_start,Communicative_force,cty_extra-thematic,"<def-root>This FE indicates the <fen>Communicative_force</fen> or authority with which the target operates (often denoted by words such as ""officially,"" ""formally,"" ""technically,"" etc.). </def-root>"
351,3653,Cause_to_start,Explanation,cty_extra-thematic,The reason why or the way in which the #Cause causes the #Effect.
351,3654,Cause_to_start,Circumstances,cty_extra-thematic,The state of the world at the time when the #Cause produces the #Effect.
351,3655,Cause_to_start,Particular_iteration,cty_extra-thematic,"Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states. In addition, most expressions of Particular_iteration indicate which instance of the series is being referred to."
351,3656,Cause_to_start,New_situation,cty_extra-thematic,A consecutive event to the starting of the #Effect.
351,3657,Cause_to_start,Containing_event,cty_extra-thematic,It denotes an event that occurs or state of affairs that holds at a time that includes the time during which the event or state of affairs reported by the target occurs and of which it is taken to be a part.
351,3658,Cause_to_start,Concessive,cty_extra-thematic,"It signifies that the state of affairs expressed by the main clause (containing the target) occurs or holds, and something other than that state of affairs would be expected given the state of affairs in the concessive clause."
351,3659,Cause_to_start,Depictive,cty_extra-thematic,It identifies the #Depictive phrase describing the actor or undergoer of an action.
351,3660,Cause_to_start,Event_description,cty_extra-thematic,"It applies to appraisals of the event, typically a judgment of its expectedness."
267,2841,Cause_to_wake,Place,cty_peripheral,Where the event takes place.
267,2842,Cause_to_wake,Sleeper,cty_core,The person or being that is sleeping.
267,2843,Cause_to_wake,Time,cty_peripheral,When the event occurs.
267,2844,Cause_to_wake,Agent,cty_core,The #Agent is the person performing the intentional act.
267,2845,Cause_to_wake,Instrument,cty_peripheral,It identifies the Instrument with which an #Agent intentionally affects a Patient.
267,2846,Cause_to_wake,Means,cty_peripheral,It identifies the Means by which an #Agent intentionally affects a Patient.
267,2847,Cause_to_wake,Purpose,cty_extra-thematic,It identifies the purpose for which an #Agent wakes the #Sleeper.
267,2848,Cause_to_wake,Explanation,cty_extra-thematic,It Identifies the #Explanation by which an intentional act is performed.
267,2849,Cause_to_wake,Cause,cty_core,"An animate or inanimate entity, a force, or event that produces an effect. Volitionality is not a necessary characteristic of Causes."
267,2850,Cause_to_wake,Sleep_state,cty_peripheral,This describes the state out of which the #Sleeper is awakened.
267,2851,Cause_to_wake,Manner,cty_peripheral,"Any description of the event (or state) which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way).  It may also indicate salient characteristics of an #Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully)."
267,2852,Cause_to_wake,Degree,cty_peripheral,The degree to which the #Sleeper ends up awake.
936,9237,Ceasing_to_be,Entity,cty_core,Concrete or abstract entity that does not exist after the event.
936,9238,Ceasing_to_be,Place,cty_peripheral,This is the #Place where the new #Entity ceases to exist.
936,9239,Ceasing_to_be,Time,cty_peripheral,It identifies the Time when a new #Entity ceases to be.
936,9240,Ceasing_to_be,Explanation,cty_extra-thematic,It labels the #Explanation of the destruction or disappearance of the #Entity. 
936,9241,Ceasing_to_be,Components,cty_extra-thematic,It identifies the components into which the #Entity dissipates.
936,9242,Ceasing_to_be,Duration_of_final_state,cty_extra-thematic,It identifies the length of time before the #Entity comes into existence again.
936,9243,Ceasing_to_be,Role,cty_extra-thematic,The aspect of the #Entity which no longer exists.
936,9244,Ceasing_to_be,Period_of_iterations,cty_extra-thematic,It identifies the #Period_of_iterations during which habitual or iterative actions are performed.
936,9245,Ceasing_to_be,Manner,cty_peripheral,The way in which the #Entity disappears.
936,9246,Ceasing_to_be,Degree,cty_peripheral,The completeness of the disappearance of the #Entity.
1352,12585,Ceremonies,Type,cty_core,"It indicates if the ceremony is opening, closing or delivery of medals."
1352,12587,Ceremonies,Ceremony,cty_core,One of the instances of an olympic ceremony.
1352,12589,Ceremonies,Duration,cty_peripheral,How long is the event. 
1352,12590,Ceremonies,Place,cty_peripheral,Where the event takes place. 
1352,12591,Ceremonies,Manner,cty_peripheral,The way the event occurs. 
1352,12592,Ceremonies,Time,cty_peripheral,When the event takes place. 
1352,12593,Ceremonies,Frequency,cty_core-unexpressed,How often the event occurs.
129,1532,Certainty,Cognizer,cty_core,The #Cognizer is the person whose certainty or uncertainty is at issue.
129,1533,Certainty,Topic,cty_core,The #Topic is the entity that a #Cognizer has a certain/uncertain belief about.
129,1534,Certainty,Content,cty_core,"The #Content denotes the mental content that the #Cognizer is certain or uncertain about.
"
129,1535,Certainty,Degree,cty_peripheral,It indicates the #Degree to which the #Cognizer is certain or uncertain.
129,1536,Certainty,Manner,cty_peripheral,It denotes the manner of the certainty or uncertainty.
129,1537,Certainty,Expressor,cty_core,The #Expressor is the body part or action by a body part that conveys the mental state of  the #Cognizer.
129,1538,Certainty,Concessive,cty_extra-thematic,"It signifies that the state of affairs expressed by the main clause (containing the target) occurs or holds, and something other than that state of affairs would be expected given the state of affairs in the concessive clause."
129,1539,Certainty,Explanation,cty_extra-thematic,The reason for which the #Cognizer is certain.
1127,10708,Change_accessibility,Agent,cty_core,The #Agent blocks access to the #Useful_location.
1127,10709,Change_accessibility,Useful_location,cty_core,The #Useful_location is the place the Theme is headed towards and the #Agent has changed the accessibility of.
1127,10710,Change_accessibility,Theme,cty_peripheral,"The #Theme is headed towards, or has an intention or tendency to heard towards, the #Useful_location, but is potentially blocked due to actions of the #Agent."
1127,10711,Change_accessibility,Degree,cty_peripheral,The degree to which the #Useful_location is or is not accessible.
1127,10712,Change_accessibility,Portal,cty_core,"The #Agent may regulate access to the #Useful_location by regulating access to a #Portal, including a part of the portal that could block potential #Themes, such as doors or gates.  "
1127,10713,Change_accessibility,Manner,cty_peripheral,"Any description of the event which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of the #Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully)."
1127,10714,Change_accessibility,Means,cty_peripheral,An action carried out by the #Agent to bring about the change in accessibility.
1127,10715,Change_accessibility,Time,cty_peripheral,The time when the #Agent changes the accessibility of the #Useful_location.
1127,10716,Change_accessibility,Place,cty_peripheral,The general place where the blocking or allowing of access occurs.
1127,10717,Change_accessibility,Purpose,cty_peripheral,The purpose for which the Agent changes the accessibility of the #Useful_location
1127,10718,Change_accessibility,Subregion,cty_extra-thematic,"A portion of the #Useful_location, usually its edge, where accessibility is blocked."
1127,10719,Change_accessibility,Instrument,cty_peripheral,"The #Agent uses the #Instrument to block access, often by placing the #Instrument such that it cannot be traversed."
753,7416,Change_direction,Theme,cty_core,"This is the object which moves. In many sentences this FE will be expressed as something which moves under its own power. However, this FE is not <ment>required</ment> to be an animate mover, so it is different from a self-mover.

<ex>At that point <fex name=""Thm"">the truck in front of me</fex> <t>turned</t> right into the huge ditch/field that separates the interstate from the access road.</ex>"
753,7417,Change_direction,Source,cty_peripheral,"Any expression which implies a definite starting-point of motion expresses the frame element #Source. 

<ex>One of those ugly landcuisers <t>cut</t> left <fex name=""Src"">from the opposite lane</fex> in moving traffic.</ex>"
753,7418,Change_direction,Path,cty_peripheral,"Any description of a trajectory of motion which is neither a #Source nor a #Goal (see below) expresses the frame element #Path, excluding directional expressions.

<ex>They <t>turned</t> right <fex name=""Path"">through another gate</fex> into a courtyard opening.</ex>"
753,7419,Change_direction,Goal,cty_peripheral,"Any expression which indicates where the #Theme ends up as a result of the change of direction. 

<ex>Finally, where the road begins to climb steeply, <t>cut</t> right <fex name=""Goal"">onto a small trail near a sign in a tree</fex>, and go downhill to the stream.</ex>."
753,7420,Change_direction,Manner,cty_peripheral,"Any description of the event (or state) which is not covered by more specific FEs, including force (<ment>hard</ment>, <ment>softly</ment>), secondary effects (<ment>quietly</ment>, <ment>loudly</ment>), and general descriptions comparing events (<ment>the same way</ment>). In agentive frames, it may indicate salient characteristics of an intentional Theme that affect the action (<ment>presumptuously</ment>, <ment>coldly</ment>, <ment>deliberately</ment>, <ment>eagerly</ment>, <ment>carefully</ment>).

<ex>I <fex name=""Manner"">carefully</fex> <t>turned</t> left onto Narragansett and worked my way through the debris.</ex>"
753,7421,Change_direction,Means,cty_peripheral,An event involving the #Theme that results in the #Theme moving in the specified way.
753,7422,Change_direction,Speed,cty_peripheral,"The #Speed is the rate at which the #Theme changes direction.

<ex>Suddenly, the jeep <fex name=""Speed"">quickly</fex> <t>turned</t> left down a side road.</ex>"
753,7423,Change_direction,Cotheme,cty_extra-thematic,"This is the second moving object, expressed as a direct object or an oblique: 


<ex>I <t>turned</t> right <fex name=""Thm_c"">after them</fex>, closed in on the rear plane but then discovered another plane from the formation nearing me from the right side.</ex>"
753,7424,Change_direction,Depictive,cty_extra-thematic,"A phrase describing the state of the Theme during the act of changing direction.


<ex>The big forward picked up speed entering Edmonton s end, <t>cut</t> to the right <fex name=""Depictive"">with Charlie Huddy draped over him</fex> and left a pass for Lemieux as Stevens battled Kevin Lowe into a screen in front of Fuhr.</ex>"
753,7425,Change_direction,Place,cty_peripheral,"The #Place is the setting where the change of direction during the Theme s motion occurs.

<ex><t>Turn</t> right <fex name=""Place"">at the stop light</fex> and follow Park Avenue.</ex>"
753,7426,Change_direction,Path_shape,cty_peripheral,"The configuration formed by the #Path that the #Theme traverses during the change of direction.

<ex>The tank rumbled, backed quickly, <t>turned</t> left and right <fex name=""Path_shape"">in a sine curve</fex>.</ex>"
753,7427,Change_direction,Direction,cty_core,"The new direction in which the #Theme continues its motion.

<ex>Eventually, though, I backtracked to Kel Tole and <m>hung</m> a <t><fex name=""dir"">left</fex></t> toward Kilgal Tole.</ex>"
753,7428,Change_direction,Time,cty_peripheral,"The time at which the change of direction takes place.


<ex><fex name=""Time"">Then</fex> I <t>turned</t> left onto 220th Street.</ex>"
753,7429,Change_direction,Purpose,cty_extra-thematic,The state-of-affairs that the #Theme wishes to bring about.
753,7430,Change_direction,Means_of_motion,cty_extra-thematic,"The device or bodypart that serves to move the #Theme.

<ex>Go back to where you <t>turned</t> left <fex name=""Means_of_motion"">in your car</fex> to reach the trailhead.</ex>"
753,7431,Change_direction,Explanation,cty_extra-thematic,"A factor which explains the change of direction of the #Theme.



<ex>We ve <t>turned</t> north <fex name=""Explanation"">because we ve struck desert heading south</fex>.</ex>"
753,7432,Change_direction,Containing_event,cty_extra-thematic,"An event that occurs or state of affairs that holds at the time the change of direction occurs and which the change of direction is taken to be a part of.

<ex>Anyway, <fex name=""con"">on my first trip to Wakefield</fex>, I <t>turned</t> right off Falls of Neuse Road, which is generally where the middle-class and upper middle-class houses and apartments are going.</ex>"
753,7433,Change_direction,Frequency,cty_extra-thematic,"The number of times that a change of direction occurs.

<ex>They <t>turned</t> right <fex name=""Frequency"">three times</fex> and approached the sea lions from behind.</ex>"
753,7434,Change_direction,Re-encoding,cty_extra-thematic,"A larger conceptualization that includes the change of direction as an integral part. The change of direction expressed by the target typically corresponds to a Means action in this larger conceptualization. 

<ex>The pilot of N3602D <t>turned</t> left <fex name=""Re-encoding"">in an attempt to avoid a collision</fex>.</ex>"
753,7435,Change_direction,New_situation,cty_extra-thematic,"An unexpected event that affects the #Theme, which is enabled by, and occurs after, the change of direction.

<ex>I have a tendency to shoot straight forward after the initial drop and then <t>cut</t>
to the left <fex name=""New_situation"">only to meet a knee-high rush of white water</fex>.</ex>"
753,7436,Change_direction,Circumstances,cty_extra-thematic,"The state of the world (at a particular time and place) which is specifically independent of the change of direction event itself and any of its participants, and is merely peripherally related to the event as a whole."
753,7437,Change_direction,Angle,cty_peripheral,"The angle between the old and the new #Direction in which the #Theme moves.

<ex>There we <t>turned</t> right <fex name=""ang"">by almost 180 degrees</fex> and by a winding road, going steeply
up we went to And?lka.</ex>"
753,7438,Change_direction,Result,cty_extra-thematic,The situation that results from the change of direction
796,7869,Change_event_duration,Agent,cty_core,The sentient entity that changes the duration of the #Event.
796,7870,Change_event_duration,New_duration,cty_peripheral,The new duration of the #Event.
796,7871,Change_event_duration,Initial_duration,cty_peripheral,The planned duration of the #Event before the change takes place.
796,7872,Change_event_duration,Time,cty_peripheral,The time at which the change in duration of the #Event is caused.
796,7873,Change_event_duration,Degree,cty_peripheral,The extent to which the initial and final durations differ from each other.
796,7874,Change_event_duration,Manner,cty_peripheral,"Any description of the  event causing the change of the Event which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of the Agent that also affect the action (deliberately, eagerly, carefully)."
796,7875,Change_event_duration,Explanation,cty_extra-thematic,A state of affairs that the #Agent is responding to in bringing about the change of duration.
796,7876,Change_event_duration,Event,cty_core,The #Event whose duration is changed.
796,7877,Change_event_duration,Cause,cty_core,An event that causes the change in #Event duration.
796,7878,Change_event_duration,Purpose,cty_peripheral,An action that the #Agent intends to accomplish by  changing the duration of the #Event.
796,7879,Change_event_duration,Means,cty_peripheral,An intentional action performed by the #Agent (or event resulting from the #Cause) that produces a change in the #Event's duration.
444,4525,Change_event_time,Agent,cty_core,The #Agent is the animate entity which brings about the change in time of the #Event.
444,4526,Change_event_time,Cause,cty_core,The #Cause is the non-sentient force which brings about the change of time for the #Event.
444,4527,Change_event_time,Event,cty_core,The #Event is the occurrence which changes time. 
444,4528,Change_event_time,Manner,cty_peripheral,The #Manner is the way in which the time change takes place.
444,4529,Change_event_time,Means,cty_peripheral,The #Means describe the way in which the time change is accomplished.
444,4530,Change_event_time,Degree,cty_peripheral,The #Degree is the extent to which the time change takes place.
444,4531,Change_event_time,Destination_event,cty_peripheral,The #Destination_event is the occasion which the timing of the Event occurs with respect to.
444,4532,Change_event_time,Destination_time,cty_peripheral,The #Destination_time is the time at which the #Event actually occurs.
444,4533,Change_event_time,Interval,cty_peripheral,The Interval between the #Landmark_time and the #Destination_time may be expressed.
444,4534,Change_event_time,Landmark_time,cty_peripheral,The #Landmark_time is when the #Event was originally intended to take place.
444,4535,Change_event_time,Explanation,cty_extra-thematic,The #Explanation is the reason or explanation for why the #Event occurs at a different time.
444,4536,Change_event_time,Purpose,cty_peripheral,The state-of-affairs that the #Agent intends to bring about by changing the time the #Event will take place.
444,4537,Change_event_time,Time,cty_peripheral,The time at which the delay occurred.
444,4538,Change_event_time,Place,cty_peripheral,The location at which the expected time of the #Event changes.
313,3276,Change_of_consistency,Result,cty_extra-thematic,It indicates the #Result of the change of consistency of the #Patient.
313,3277,Change_of_consistency,Initial_state,cty_peripheral,This is the original state of the #Patient. 
313,3278,Change_of_consistency,Patient,cty_core,The #Patient is the entity that undergoes a change.   
313,3279,Change_of_consistency,Place,cty_peripheral,Where the the #Patient changes consistency.
313,3280,Change_of_consistency,Time,cty_peripheral,When the #Patient changes consistency.
313,3281,Change_of_consistency,Explanation,cty_extra-thematic,The #Explanation for which the #Patient changes consistency.
313,3282,Change_of_consistency,Speed,cty_peripheral,The #Speed at which the change of consistency occurs.
313,3283,Change_of_consistency,Circumstances,cty_extra-thematic,It identifies the #Circumstances at which the consistency change occurs.
313,3284,Change_of_consistency,Manner,cty_peripheral,The #Manner in which the #Patient changes consistency.
313,3285,Change_of_consistency,Degree,cty_peripheral,The #Degree to which the #Patient changes consistency.
313,3286,Change_of_consistency,Subregion,cty_extra-thematic,The #Subregion describes which part of a larger whole is being affected.
66,871,Change_of_leadership,Selector,cty_core,The #Selector (most commonly a group of people) is responsible for a change in leadership.
66,872,Change_of_leadership,Old_leader,cty_core,The person who held the position of leadership before the change.
66,873,Change_of_leadership,New_leader,cty_core,A person who occupies a leading position after the #Old_leader leaves.
66,874,Change_of_leadership,Role,cty_core,"Frequently the #Old_leader or #New_leader is referred to only by his/her role. However, the #Role can be expressed separately from the leader."
66,875,Change_of_leadership,Old_order,cty_core,It identifies the political order that existed before the change of leadership occurs.
66,876,Change_of_leadership,Degree,cty_peripheral,It indicates the #Degree to which an event occurs.
66,877,Change_of_leadership,Depictive,cty_extra-thematic,It indicates the state of one of the participants during the action.
66,878,Change_of_leadership,Manner,cty_peripheral,It is used for the #Manner of performing an action.
66,879,Change_of_leadership,Means,cty_peripheral,It identifies the #Means by which  the #Selector accomplishes the change of leadership. 
66,880,Change_of_leadership,Result,cty_extra-thematic,It  is used for indicating the #Result of an event.
66,881,Change_of_leadership,Circumstances,cty_extra-thematic,It describes the situation that brought about the change of leadership.
66,882,Change_of_leadership,Function,cty_core,The #Function is the purpose the #New_leader will fulfill.
66,883,Change_of_leadership,Time,cty_peripheral,When the change of leadership takes place.
66,884,Change_of_leadership,Place,cty_peripheral,Where the change of leadership takes place.
66,885,Change_of_leadership,Body,cty_core,A group of individuals who are elected or appointed to perform some function of governance.
66,13190,Change_of_leadership,Purpose,cty_peripheral,Purpose
308,3224,Change_of_phase,Patient,cty_core,The #Patient is the entity that undergoes a change of phase.
308,3225,Change_of_phase,Result,cty_extra-thematic,It indicates the result of the change of phase.
308,3226,Change_of_phase,Initial_state,cty_peripheral,This is the original state of the #Patient.  
308,3227,Change_of_phase,Degree,cty_peripheral,The #Degree to which the #Patient changes phase.  
